dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws30_fh7_var1,TKAN,7,30,1,3.644015616443517,11.009407662201076,81.20210337638855,48
ws30_fh7_var3,TKAN,7,30,3,4.0046068813015046,12.047253067962933,81.23884057998657,48
ws7_fh1_var1,TKAN,1,7,1,1.4056394620760573,4.226380963625164,31.438182592391968,49
ws7_fh1_var3,TKAN,1,7,3,2.346876344356041,7.465527559743225,31.48168921470642,49
ws7_fh3_var1,TKAN,3,7,1,2.618484216465134,8.37792522415757,31.656322956085205,49
ws7_fh3_var3,TKAN,3,7,3,2.626493683955259,8.201697252329677,31.68839406967163,49
ws7_fh7_var1,TKAN,7,7,1,3.585491250742267,10.988781244610289,31.72142052650452,49
ws7_fh7_var3,TKAN,7,7,3,3.939359677583045,11.86040040674946,31.844274282455444,49
ws15_fh1_var1,TKAN,1,15,1,1.6422382958149373,4.853158496934858,49.27229499816895,49
ws15_fh1_var3,TKAN,1,15,3,2.1293469465098838,6.855012318064174,48.693485498428345,49
ws15_fh3_var1,TKAN,3,15,1,2.3166198074327338,7.199937453134986,48.93912720680237,49
ws15_fh3_var3,TKAN,3,15,3,2.7158326826621666,8.528766299620889,49.44715976715088,49
ws15_fh7_var1,TKAN,7,15,1,3.608864478003909,11.122477021583617,49.07229495048523,49
ws15_fh7_var3,TKAN,7,15,3,3.885763131244697,11.76498971945124,49.25400185585022,49
ws30_fh1_var1,TKAN,1,30,1,2.1537825841938,6.377706228191787,81.03601384162903,49
ws30_fh1_var3,TKAN,1,30,3,2.04103546194823,6.333339594446636,80.85350155830383,49
ws30_fh3_var1,TKAN,3,30,1,2.360318952105967,7.446994838815148,81.16638231277466,49
ws30_fh3_var3,TKAN,3,30,3,2.726562976865219,8.475814858750786,80.94337582588196,49
ws30_fh7_var1,TKAN,7,30,1,3.690745477475444,11.467615455588428,81.18542051315308,49
ws30_fh7_var3,TKAN,7,30,3,3.901895749240462,11.653314428879714,128.194171667099,49
ws7_fh1_var1,TKAN,1,7,1,1.4311089436454734,4.317476594316324,33.31700325012207,50
ws7_fh1_var3,TKAN,1,7,3,2.13049287296718,6.688288398087463,32.98795437812805,50
ws7_fh3_var1,TKAN,3,7,1,2.394983829300896,7.427695196483334,32.88974690437317,50
ws7_fh3_var3,TKAN,3,7,3,2.7558784897984148,8.509386002091146,32.72500491142273,50
ws7_fh7_var1,TKAN,7,7,1,3.832597633602887,12.19850421673192,32.313599586486816,50
ws7_fh7_var3,TKAN,7,7,3,3.970089871959552,11.911288143590124,32.15601897239685,50
ws15_fh1_var1,TKAN,1,15,1,1.3586858205437706,4.104500431269233,50.03797507286072,50
ws15_fh1_var3,TKAN,1,15,3,2.8977345383327258,10.160522161941849,50.303823947906494,50
ws15_fh3_var1,TKAN,3,15,1,2.441087253872342,7.71128415791857,49.509445667266846,50
ws15_fh3_var3,TKAN,3,15,3,2.480163816828637,7.74035523730716,49.72706079483032,50
ws15_fh7_var1,TKAN,7,15,1,3.5784922888986106,10.9776252636893,49.41069293022156,50
ws15_fh7_var3,TKAN,7,15,3,4.139435584173572,13.066582397777529,49.074666261672974,50
ws30_fh1_var1,TKAN,1,30,1,2.35384669721736,6.9372689617170105,81.8600161075592,50
ws30_fh1_var3,TKAN,1,30,3,2.1000984966123504,6.757476299190211,80.86390948295593,50
ws30_fh3_var1,TKAN,3,30,1,2.4755766800086816,8.046792164691494,81.09959363937378,50
ws30_fh3_var3,TKAN,3,30,3,2.521589940656306,7.7857484027209,81.0315203666687,50
ws30_fh7_var1,TKAN,7,30,1,3.806883320696088,11.982258532056637,81.53795194625854,50
ws30_fh7_var3,TKAN,7,30,3,4.030043278815817,12.53120872469584,82.8980143070221,50
