run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
3,ws15_fh7_var1,TCN,7,15,1,4.7339340960408975,15.490914278834488,14.374925136566162
3,ws15_fh7_var3,TCN,7,15,3,5.88660497458784,19.438962499273696,14.376319885253906
3,ws30_fh1_var1,TCN,1,30,1,5.811481798663797,21.013026975309995,10.555586576461792
3,ws30_fh1_var3,TCN,1,30,3,4.663811170815802,15.335108899066348,10.35331654548645
3,ws30_fh3_var1,TCN,3,30,1,4.312443246930921,14.64811285094402,14.138268947601318
3,ws30_fh3_var3,TCN,3,30,3,5.651029711782253,18.6400177151682,14.501389265060425
3,ws30_fh7_var1,TCN,7,30,1,5.43171559101726,18.618226682275004,13.794004440307615
3,ws30_fh7_var3,TCN,7,30,3,8.281804112940389,28.67456569688092,14.11010217666626
4,ws7_fh1_var1,TCN,1,7,1,4.218587672101235,14.752549760694851,10.871701717376707
4,ws7_fh1_var3,TCN,1,7,3,7.282076757663202,23.938233637593285,11.212359428405762
4,ws7_fh3_var1,TCN,3,7,1,2.990809011781275,9.399744690581398,14.320409059524536
4,ws7_fh3_var3,TCN,3,7,3,5.730722705219144,19.719405853501492,14.761425971984863
4,ws7_fh7_var1,TCN,7,7,1,4.284721251763583,14.029188505149817,14.4121675491333
4,ws7_fh7_var3,TCN,7,7,3,5.653357607341931,18.50701268712954,14.796664714813232
4,ws15_fh1_var1,TCN,1,15,1,2.516365525667376,8.15879217463697,10.993496417999268
4,ws15_fh1_var3,TCN,1,15,3,6.803248033191633,22.571525802384983,11.195397853851318
4,ws15_fh3_var1,TCN,3,15,1,3.5849757978460493,11.78380480523523,14.07212209701538
4,ws15_fh3_var3,TCN,3,15,3,5.616652637102736,19.295082499186652,14.153875589370728
4,ws15_fh7_var1,TCN,7,15,1,6.474543411730823,22.457939719222907,14.337489128112791
4,ws15_fh7_var3,TCN,7,15,3,7.457187360290104,24.772746144831935,14.381694316864014
4,ws30_fh1_var1,TCN,1,30,1,3.3268586317569926,11.742559129836128,11.21994137763977
4,ws30_fh1_var3,TCN,1,30,3,7.298762421030472,26.084202078094144,11.30167531967163
4,ws30_fh3_var1,TCN,3,30,1,6.390771678981207,22.41322633089197,14.362015962600708
4,ws30_fh3_var3,TCN,3,30,3,7.661819294868516,26.38052891255694,14.165518283843994
4,ws30_fh7_var1,TCN,7,30,1,5.594299273986215,18.871331303802997,13.693680047988892
4,ws30_fh7_var3,TCN,7,30,3,8.677045588457828,30.053665630626075,13.815562963485718
5,ws7_fh1_var1,TCN,1,7,1,4.8872679023131615,17.263807316023488,10.808969736099243
5,ws7_fh1_var3,TCN,1,7,3,4.754498072279793,15.484719374009998,11.141729831695557
5,ws7_fh3_var1,TCN,3,7,1,7.81498027659077,26.9997839820713,15.24512529373169
5,ws7_fh3_var3,TCN,3,7,3,10.578828140914377,36.25004670766685,14.88977551460266
5,ws7_fh7_var1,TCN,7,7,1,4.561878202995225,14.839332077054154,15.185628890991213
5,ws7_fh7_var3,TCN,7,7,3,6.96563879194924,23.43058352091731,15.17214059829712
5,ws15_fh1_var1,TCN,1,15,1,4.390987983380627,15.2909094790402,11.42608880996704
5,ws15_fh1_var3,TCN,1,15,3,8.915465225089314,29.492966296010987,11.232210874557495
5,ws15_fh3_var1,TCN,3,15,1,4.65407592270117,15.897114638710317,14.376513242721558
5,ws15_fh3_var3,TCN,3,15,3,8.231777771915525,28.66757807688205,14.510249853134155
5,ws15_fh7_var1,TCN,7,15,1,4.861737953679148,16.341297196191732,14.689338684082031
5,ws15_fh7_var3,TCN,7,15,3,5.620550741930935,18.923765805332973,14.774308681488035
5,ws30_fh1_var1,TCN,1,30,1,2.622460683653941,8.815854624663451,10.444629192352297
