dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh30_var1,TKAN,30,7,1,6.539504011746613,20.546358834818417,26.170376300811768,48
ws7_fh30_var3,TKAN,30,7,3,6.31539486510284,18.14609776069187,25.906496286392212,48
ws15_fh30_var1,TKAN,30,15,1,6.2385932751298245,19.142010876320988,31.4946870803833,48
ws15_fh30_var3,TKAN,30,15,3,6.329064614234678,17.700345228153303,63.05248951911926,48
ws30_fh30_var1,TKAN,30,30,1,6.9922459442119,22.55517424028779,61.92880940437317,48
ws30_fh30_var3,TKAN,30,30,3,6.037726421032755,16.948600052959943,54.63797950744629,48
ws7_fh30_var1,TKAN,30,7,1,6.850545447172867,21.868104621580414,24.22857642173767,49
ws7_fh30_var3,TKAN,30,7,3,6.277655804553797,18.730192015674337,21.572797775268555,49
ws15_fh30_var1,TKAN,30,15,1,6.158176612853918,18.114818705598115,42.57343006134033,49
ws15_fh30_var3,TKAN,30,15,3,6.101006550331568,17.325511569356575,27.869847297668457,49
ws30_fh30_var1,TKAN,30,30,1,6.1878778575712525,18.765376758902402,64.3880352973938,49
ws30_fh30_var3,TKAN,30,30,3,5.90183794853797,16.913084467327174,47.01886749267578,49
