dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws30_fh1_var3,LSTM,1,30,3,3.332524181127169,10.913880927947485,12.183076620101929,9
ws30_fh3_var1,LSTM,3,30,1,3.803030264244287,11.670439376552572,12.263603925704956,9
ws30_fh3_var3,LSTM,3,30,3,3.5957836604606155,11.061481024579503,12.85816478729248,9
ws30_fh7_var1,LSTM,7,30,1,4.721946894230416,14.385509208424349,11.750308513641356,9
ws30_fh7_var3,LSTM,7,30,3,4.36751406805197,13.034706375096338,11.122870922088625,9
ws7_fh1_var1,LSTM,1,7,1,3.45968283433356,10.827186289640782,9.324755668640137,10
ws7_fh1_var3,LSTM,1,7,3,5.313856982391414,19.01154176873068,8.547675371170044,10
ws7_fh3_var1,LSTM,3,7,1,3.42784634884931,10.510209217885397,9.283265113830566,10
ws7_fh3_var3,LSTM,3,7,3,3.294018281032814,10.249589763310675,10.444442510604858,10
ws7_fh7_var1,LSTM,7,7,1,4.513986350368362,13.767168192329022,9.746580600738524,10
ws7_fh7_var3,LSTM,7,7,3,4.426245621031934,13.531079641268173,9.414278745651243,10
ws15_fh1_var1,LSTM,1,15,1,3.807588698075576,12.028875159472236,9.724849462509155,10
ws15_fh1_var3,LSTM,1,15,3,2.791877982200756,9.287410847648172,9.191088438034058,10
ws15_fh3_var1,LSTM,3,15,1,3.7709790596288,11.530350057545853,10.32617449760437,10
ws15_fh3_var3,LSTM,3,15,3,3.599008566937533,11.149928917396409,9.517029047012327,10
ws15_fh7_var1,LSTM,7,15,1,4.686447957644712,14.229304317663152,9.881767749786375,10
ws15_fh7_var3,LSTM,7,15,3,4.727033435134465,14.638313197879103,10.357577323913574,10
ws30_fh1_var1,LSTM,1,30,1,3.838797640629982,11.83423685322984,10.79547667503357,10
ws30_fh1_var3,LSTM,1,30,3,3.695428809639844,12.663884853837274,10.572305917739868,10
ws30_fh3_var1,LSTM,3,30,1,3.922790478703968,12.053081229970552,11.085609912872314,10
ws30_fh3_var3,LSTM,3,30,3,3.478342369461189,10.985580007604636,11.983973503112791,10
ws30_fh7_var1,LSTM,7,30,1,4.656097667470156,14.348285110107524,10.880152702331545,10
ws30_fh7_var3,LSTM,7,30,3,4.995691824741407,14.541919063174973,11.157836198806764,10
ws7_fh1_var1,LSTM,1,7,1,3.2254607532095503,10.149248045259556,11.42585587501526,11
ws7_fh1_var3,LSTM,1,7,3,3.0869506077822453,10.281908515074218,9.728937149047852,11
ws7_fh3_var1,LSTM,3,7,1,3.413523088790876,10.45239541183936,9.767723798751833,11
ws7_fh3_var3,LSTM,3,7,3,3.394602334611164,10.793478093803625,8.697891473770142,11
ws7_fh7_var1,LSTM,7,7,1,4.529303350714302,13.788058381476528,9.475265264511108,11
ws7_fh7_var3,LSTM,7,7,3,4.320832817972367,13.035423121937455,10.1120867729187,11
ws15_fh1_var1,LSTM,1,15,1,3.689550541905819,11.58132282841967,9.863760709762571,11
ws15_fh1_var3,LSTM,1,15,3,5.532110839775163,19.579107760799985,10.824145317077637,11
ws15_fh3_var1,LSTM,3,15,1,3.8105480319429046,11.648607118394551,10.18234634399414,11
ws15_fh3_var3,LSTM,3,15,3,3.4127406716864965,10.725071667336216,10.24757480621338,11
ws15_fh7_var1,LSTM,7,15,1,4.765511813356421,14.373496380198144,11.317671060562134,11
